Month,Day,Hour,LC_RAININ,LC_DAILYRAIN,LC_WINDDIR,LC_WINDSPEED,LC_TEMP_QCL3
2,15,3,0.00014965986394557823,9.183673469387755e-05,-33.78061224489796,0.11639455782312924,5.834425084739496
2,15,4,0.00016496598639455782,9.863945578231294e-05,-20.829931972789115,0.11903061224489796,5.9897057661545965
2,15,5,1.0204081632653061e-05,0.00011224489795918367,-28.13605442176871,0.1596938775510204,5.915392646350735
2,15,6,3.4013605442176872e-06,0.00011224489795918367,-42.24829931972789,0.24329931972789115,5.978368449587626
2,15,7,2.2108843537414966e-05,0.00012755102040816325,-52.09863945578231,0.3946768707482993,6.022089246120211
2,15,8,5.102040816326531e-06,0.0001326530612244898,-45.24659863945578,0.4379761904761904,5.856070324583152
2,15,9,0.0,0.0001326530612244898,-47.064625850340136,0.421734693877551,5.701151763659567
2,15,10,0.0,0.0001326530612244898,-44.29251700680272,0.5172789115646259,5.860942009619901
2,15,11,1.7006802721088436e-06,0.00013435374149659864,-46.36054421768708,0.6679591836734694,6.616129133023855
2,15,12,8.503401360544217e-06,0.0001530612244897959,-46.38095238095238,0.7991496598639456,8.023806274797709
2,15,13,0.0,0.0001530612244897959,-43.30612244897959,1.0009353741496598,9.019117408674864
2,15,14,0.0,0.0001530612244897959,-37.775510204081634,1.1109183673469387,9.615473687560916
2,15,15,5.102040816326531e-06,0.00016156462585034014,-37.964285714285715,1.1643877551020407,9.873277782569911
2,15,16,0.0,0.00016326530612244898,-29.096938775510203,1.175952380952381,9.978651069674223
2,15,17,0.0,0.00016326530612244898,-22.935374149659864,1.2473129251700679,9.665627701589594
2,15,18,5.102040816326531e-06,0.00016326530612244898,-24.989795918367346,1.2277380952380952,9.377152303230575
2,15,19,0.000913265306122449,0.0008962585034013606,-33.95238095238095,1.1168367346938777,8.542514403042329
2,15,20,0.002576530612244898,0.0033809523809523808,-24.258503401360546,1.1099149659863945,7.744945534308368
2,15,21,0.0017397959183673472,0.005472789115646259,-24.336734693877553,1.1692006802721089,7.642768907143144
2,15,22,0.0014625850340136055,0.0068350340136054425,-20.025510204081634,1.2544727891156462,7.789640915089365
2,15,23,0.0009931972789115646,0.008076530612244897,-27.14965986394558,1.0440986394557823,7.900921285131085
2,16,0,0.0003605442176870748,0.008680272108843538,-29.08503401360544,1.1049659863945578,8.1732922306398
2,16,1,0.00034183673469387755,0.0018384353741496598,-31.714285714285715,0.8631972789115646,8.372039332152365
2,16,2,0.0004421768707482993,0.0004438775510204082,-25.712585034013607,0.8100510204081632,8.540873658968172
2,16,3,0.0005510204081632653,0.001392857142857143,-30.302721088435373,0.8222278911564627,8.594040240853442
2,16,4,0.0002772108843537415,0.0017789115646258504,-24.988095238095237,0.8582482993197279,8.643622497227055
2,16,5,0.0005442176870748299,0.002008503401360544,-18.6921768707483,0.9248809523809525,8.773423954776188
2,16,6,0.000695578231292517,0.002554421768707483,-18.596938775510203,0.9852380952380954,8.835798891824503
2,16,7,0.0007891156462585035,0.0034557823129251703,-22.792517006802722,1.11328231292517,9.050298912151415
2,16,8,0.0002738095238095238,0.003960884353741497,-22.297619047619047,1.2597789115646258,9.192631625134716
2,16,9,1.870748299319728e-05,0.004020408163265306,-34.43197278911565,1.1646938775510205,9.742243922834108
2,16,10,0.0,0.004030612244897959,-43.00850340136054,1.245408163265306,10.670163191018606
2,16,11,0.0,0.004030612244897959,-53.374149659863946,1.1036224489795918,11.177763235880896
2,16,12,5.10204081632653e-05,0.0040646258503401365,-50.704081632653065,0.9874489795918368,11.355551679439001
2,16,13,1.3605442176870749e-05,0.004134353741496599,-51.215986394557824,1.2134183673469388,11.876828430340252
2,16,14,1.3605442176870749e-05,0.004156462585034014,-47.234693877551024,1.3558503401360544,12.314136762515396
2,16,15,0.0,0.004163265306122449,-46.2108843537415,1.4435714285714287,12.671220363152207
2,16,16,5.102040816326531e-06,0.0041717687074829925,-47.566326530612244,1.616751700680272,13.270672506690316
2,16,17,8.503401360544217e-06,0.004181972789115646,-44.25170068027211,1.640765306122449,12.967922675383223
2,16,18,0.0006870748299319728,0.004812925170068027,-42.24659863945578,1.4252210884353742,12.283031016703156
2,16,19,1.5306122448979594e-05,0.0049387755102040815,-41.326530612244895,1.6054761904761905,12.065766049389572
2,16,20,0.0005595238095238096,0.005153061224489796,-47.8078231292517,1.7064795918367346,12.300982835722257
2,16,21,0.00020578231292517007,0.005636054421768707,-43.70238095238095,1.9622448979591836,12.29020618293868
2,16,22,1.7006802721088435e-05,0.005653061224489796,-45.394557823129254,2.240221088435374,12.678964452089025
2,16,23,0.00023129251700680273,0.005799319727891157,-48.27210884353742,1.9692346938775511,12.496292076329333
2,17,0,0.0006292517006802721,0.006413265306122449,-51.29081632653061,1.8431802721088435,12.586989841835315
2,17,1,4.0816326530612245e-05,0.0012908163265306122,-55.70578231292517,1.972278911564626,12.81545875554836
2,17,2,6.8027210884353745e-06,9.183673469387755e-05,-46.476190476190474,2.3770238095238096,12.733108865765386
2,17,3,0.0,9.183673469387755e-05,-49.183673469387756,2.2157142857142857,12.42313354395114
2,17,4,0.0,9.183673469387755e-05,-51.68707482993197,2.2409013605442176,11.756777013009579
2,17,5,0.0,9.183673469387755e-05,-48.99149659863946,1.9057823129251699,11.079517688402303
2,17,6,0.0,9.183673469387755e-05,-44.49829931972789,1.7903061224489796,10.59441484054304
2,17,7,0.0,9.183673469387755e-05,-48.25850340136054,1.6674319727891158,10.45972168088001
2,17,8,0.0,9.183673469387755e-05,-45.49149659863946,1.7150510204081633,10.256017283904832
2,17,9,0.0,9.183673469387755e-05,-47.70918367346939,1.6018197278911566,10.085271330642817
2,17,10,0.0,9.183673469387755e-05,-44.37755102040816,1.5715646258503402,10.066448893090248
2,17,11,0.0,9.183673469387755e-05,-46.005102040816325,1.4623129251700682,10.35217608794427
2,17,12,0.0,9.183673469387755e-05,-38.13265306122449,1.6924489795918367,10.856927204988352
2,17,13,0.0,9.183673469387755e-05,-44.66156462585034,1.7002040816326531,11.064443773838057
2,17,14,0.0,9.183673469387755e-05,-47.3656462585034,1.6995748299319728,11.506824893843627
2,17,15,0.0,9.183673469387755e-05,-41.70068027210884,1.6498129251700682,11.301841941863252
2,17,16,0.0,9.183673469387755e-05,-46.26020408163265,1.6588945578231291,11.098687958223643
2,17,17,0.0,9.183673469387755e-05,-43.38945578231292,1.2834863945578232,10.710765666708234
2,17,18,0.0,9.183673469387755e-05,-50.23639455782313,0.8785374149659865,10.351022606071643
2,17,19,0.0,9.183673469387755e-05,-45.6530612244898,0.9100850340136054,9.896186245000864
2,17,20,0.0,9.183673469387755e-05,-45.474489795918366,1.159438775510204,9.720622575924171
2,17,21,0.003035714285714286,0.0019455782312925171,-31.843537414965986,0.408843537414966,7.968981691830606
2,17,22,0.00010374149659863946,0.0034319727891156467,-27.537414965986393,0.2882993197278912,7.0559906251630595
2,17,23,2.0408163265306123e-05,0.0034540816326530614,-34.48979591836735,0.3983673469387755,7.092707775501878
2,18,0,6.8027210884353745e-06,0.0034693877551020408,-36.273809523809526,0.3725340136054422,7.645566567492322
2,18,1,0.0,0.0007789115646258504,-22.477891156462587,0.23239795918367348,7.612127552493805
2,18,2,0.0,0.00014285714285714287,-19.6734693877551,0.22474489795918368,7.619457520149406
2,18,3,0.0,0.00014285714285714287,-12.596938775510203,0.23215986394557822,7.6624095117248645
2,18,4,0.0,0.00014285714285714287,6.636054421768708,0.15593537414965986,7.616736089095731
2,18,5,0.0,0.00014285714285714287,13.583333333333334,0.24088435374149658,7.690200682153285
2,18,6,0.0,0.00014285714285714287,28.904761904761905,0.3322108843537415,7.892708793649139
2,18,7,1.5306122448979594e-05,0.00014285714285714287,3.5595238095238093,0.9614795918367347,8.47695497795668
2,18,8,0.00011054421768707483,0.00014285714285714287,-8.916666666666666,0.8271938775510204,8.211365059501379
2,18,9,5.102040816326531e-06,0.00014285714285714287,-15.408163265306122,0.9855272108843538,9.316947423315925
2,18,10,0.0,0.00014285714285714287,-18.010204081632654,1.2349489795918367,10.53691160797251
2,18,11,0.0,0.00014285714285714287,-26.84013605442177,1.399013605442177,11.43809540573122
2,18,12,5.102040816326531e-06,0.00010884353741496599,-26.433673469387756,1.385374149659864,11.568921071112712
2,18,13,0.0,9.183673469387755e-05,-27.70578231292517,1.7572278911564625,12.251093390428188
2,18,14,0.0016989795918367348,0.0007346938775510204,-37.23299319727891,2.006547619047619,12.180989479042049
2,18,15,5.952380952380953e-05,0.002110544217687075,-47.19047619047619,1.9904761904761907,9.860348563752813
2,18,16,5.102040816326531e-06,0.0021241496598639457,-42.9421768707483,2.2090986394557826,10.337685563638399
2,18,17,0.00011904761904761903,0.002163265306122449,-47.84863945578231,2.86687074829932,11.029564049268323
2,18,18,4.591836734693877e-05,0.002280612244897959,-47.67857142857143,3.030408163265306,10.397440492500694
2,18,19,1.1904761904761905e-05,0.002295918367346939,-48.95578231292517,2.923078231292517,9.427016812226297
2,18,20,0.0,0.002295918367346939,-49.48639455782313,2.575442176870748,8.9142011280289
2,18,21,0.0,0.002295918367346939,-47.07993197278912,2.1777380952380954,8.403385501341882
2,18,22,0.0,0.002295918367346939,-48.24829931972789,1.9033673469387755,7.853843801654967
2,18,23,0.0,0.002295918367346939,-47.6343537414966,1.9422448979591835,7.447319067463411
2,19,0,1.7006802721088436e-06,0.002295918367346939,-52.1530612244898,1.789591836734694,6.332339040513336
2,19,1,1.7006802721088436e-06,0.0005748299319727892,-51.802721088435376,1.5295408163265307,6.281381727182876
2,19,2,0.0,0.00011224489795918367,-48.59183673469388,1.6932312925170068,6.569059350651821
2,19,3,0.0,0.00011224489795918367,-49.255102040816325,1.7119897959183674,6.329195480642323
2,19,4,0.0,0.00011224489795918367,-48.675170068027214,1.5141666666666667,5.766613050504823
2,19,5,0.0,0.00011224489795918367,-47.302721088435376,1.2188775510204082,5.100664503772894
2,19,6,0.0,0.00011224489795918367,-52.857142857142854,1.2251190476190477,4.8235423753067
2,19,7,1.7006802721088436e-06,0.00011224489795918367,-50.43027210884354,1.084642857142857,4.775019092232222
2,19,8,3.4013605442176872e-06,0.00011224489795918367,-47.94897959183673,0.8375340136054422,4.570868175836468
2,19,9,0.0,0.00011224489795918367,-54.13775510204081,0.8757653061224491,4.585603285765248
2,19,10,0.0,0.00011224489795918367,-44.31122448979592,1.0236904761904762,5.445673193235295
2,19,11,0.0,0.00011224489795918367,-43.02721088435374,1.0260544217687075,6.591344116299091
2,19,12,0.0,0.00011224489795918367,-47.35204081632653,1.1004761904761906,7.150978117742354
2,19,13,0.0,0.00011224489795918367,-38.845238095238095,1.2579761904761906,7.819471436800072
2,19,14,0.0,0.00011224489795918367,-40.60204081632653,1.2866496598639454,8.303509680857118
2,19,15,5.102040816326531e-06,0.00011734693877551022,-45.593537414965986,1.264982993197279,8.346585608001076
2,19,16,0.0,0.00012244897959183676,-43.724489795918366,1.2219557823129252,8.137446776883005
2,19,17,0.0,0.00012244897959183676,-41.164965986394556,1.1977551020408164,7.980842523932358
2,19,18,0.0,0.00012244897959183676,-22.437074829931973,1.1876190476190478,7.75142040696067
2,19,19,0.0003078231292517007,0.0001751700680272109,-31.903061224489797,1.6987074829931974,7.381709143118717
2,19,20,0.0015544217687074831,0.0016836734693877551,-25.306122448979593,1.7981122448979592,5.7240629815869255
2,19,21,0.0012857142857142856,0.003052721088435374,-26.739795918367346,1.8377721088435373,5.462656798611602
2,19,22,0.000532312925170068,0.003863945578231293,-40.535714285714285,1.7833673469387754,6.1474615971939555
2,19,23,6.63265306122449e-05,0.003942176870748299,-45.435374149659864,1.7400680272108844,7.3786718019558695
2,20,0,5.10204081632653e-05,0.003948979591836735,-47.25340136054422,1.5018877551020409,8.12519172086412
2,20,1,5.10204081632653e-05,0.0008877551020408164,-45.58163265306123,1.423265306122449,8.65129450790013
2,20,2,5.10204081632653e-05,0.00014285714285714287,-30.86904761904762,1.0409013605442177,7.969044141835109
2,20,3,5.10204081632653e-05,0.00014285714285714287,-42.36054421768708,0.7282482993197279,7.267198186810456
2,20,4,5.10204081632653e-05,0.00014285714285714287,-27.69557823129252,0.2757823129251701,6.5101458940621555
2,20,5,5.4421768707482996e-05,0.00014285714285714287,-20.73469387755102,0.3224489795918367,6.2377356944124
2,20,6,5.10204081632653e-05,0.00014285714285714287,-33.55612244897959,0.8125850340136055,7.529576223758943
2,20,7,5.10204081632653e-05,0.00014285714285714287,-33.025510204081634,1.1236904761904762,8.32531883627218
2,20,8,5.10204081632653e-05,0.00014285714285714287,-43.0187074829932,1.4318197278911564,8.773613722649621
2,20,9,5.10204081632653e-05,0.00014285714285714287,-47.654761904761905,1.5390646258503402,9.232713182673628
2,20,10,5.10204081632653e-05,0.00014285714285714287,-43.88265306122449,1.4481462585034013,9.277658063505752
2,20,11,5.10204081632653e-05,0.00014285714285714287,-41.75850340136054,1.4412074829931971,9.38456647683107
2,20,12,5.10204081632653e-05,0.00014285714285714287,-48.14625850340136,1.5316496598639455,9.883071634809596
2,20,13,0.0001598639455782313,0.0001479591836734694,-43.84183673469388,1.7087244897959184,10.378815028239824
2,20,14,0.0007261904761904762,0.0006683673469387756,-47.195578231292515,1.5426190476190476,10.216478299393058
2,20,15,0.00031122448979591837,0.0011632653061224491,-39.8469387755102,1.5392857142857144,10.271832798185144
2,20,16,0.0005680272108843537,0.0016870748299319728,-40.052721088435376,1.6688775510204081,10.149056857076467
2,20,17,6.802721088435374e-05,0.0017959183673469388,-44.394557823129254,1.7750510204081633,10.074289041449585
2,20,18,5.10204081632653e-05,0.0017959183673469388,-45.855442176870746,1.8387585034013607,10.374379817679813
2,20,19,5.10204081632653e-05,0.0017959183673469388,-43.31292517006803,1.7460374149659865,10.230979069334277
2,20,20,4.761904761904762e-05,0.0017959183673469388,-43.17006802721088,2.0262244897959185,11.104181068350522
2,20,21,1.7006802721088436e-06,0.0017891156462585035,-39.58673469387755,2.0341156462585035,11.441697256794598
2,20,22,0.00019047619047619048,0.001959183673469388,-36.49149659863946,2.062312925170068,10.854293074910982
2,20,23,0.0010017006802721087,0.0025170068027210884,-44.26360544217687,2.1469217687074833,10.167186845658533
2,21,0,0.004377551020408163,0.006948979591836735,-37.15986394557823,2.3519897959183673,8.634995693588891
2,21,1,8.503401360544217e-06,0.0014506802721088435,-43.13095238095238,1.7229081632653063,6.864029960523752
2,21,2,6.802721088435374e-05,0.00014115646258503403,-35.55612244897959,1.6281972789115646,7.420815589933323
2,21,3,8.843537414965987e-05,0.0002414965986394558,-40.654761904761905,1.625748299319728,6.589324020863857
2,21,4,3.4013605442176872e-06,0.0002448979591836735,-45.01190476190476,1.9189795918367345,6.593046514531791
2,21,5,0.0,0.0002448979591836735,-46.72278911564626,1.6975340136054422,6.141045694957606
2,21,6,0.0,0.0002448979591836735,-45.335034013605444,1.6089115646258503,5.918882856510618
2,21,7,0.0,0.0002448979591836735,-47.69047619047619,1.6785374149659864,5.855227763107765
2,21,8,0.0,0.0002448979591836735,-49.5391156462585,1.5313605442176872,5.249920195785133
2,21,9,0.0,0.0002448979591836735,-48.275510204081634,1.4711054421768708,5.005049877892075
2,21,10,0.0,0.0002448979591836735,-46.00850340136054,1.571921768707483,5.651237590491171
2,21,11,0.00019387755102040816,0.0002738095238095238,-43.48979591836735,1.7621428571428572,5.895074204092762
2,21,12,0.00014965986394557823,0.000445578231292517,-45.994897959183675,1.789608843537415,6.04970722157259
2,21,13,0.0008282312925170067,0.0011921768707482995,-49.476190476190474,2.0015986394557825,6.749144504738208
2,21,14,0.0010374149659863946,0.001996598639455782,-48.066326530612244,1.8517687074829932,6.543545289275181
2,21,15,0.0020425170068027214,0.004227891156462585,-36.92176870748299,1.515578231292517,6.848096591638419
2,21,16,0.0008826530612244898,0.005688775510204082,-27.404761904761905,1.726921768707483,7.849012096365464
2,21,17,5.102040816326531e-06,0.005693877551020408,-19.29421768707483,1.8887074829931971,8.303507700639814
2,21,18,0.0,0.005693877551020408,-21.35544217687075,1.3201020408163266,7.865005585671222
2,21,19,0.0,0.005693877551020408,-28.253401360544217,0.9513265306122449,7.328667456967855
2,21,20,0.0,0.005693877551020408,-32.31122448979592,0.6146938775510205,7.0594067260905975
2,21,21,0.0,0.005693877551020408,-38.7891156462585,0.5833163265306123,7.131379021152833
2,21,22,3.061224489795919e-05,0.005712585034013605,-30.76530612244898,0.5296768707482993,7.325152963707964
2,21,23,0.0,0.005724489795918368,-29.193877551020407,0.6198639455782313,7.100608152310228
2,22,0,0.0,0.005724489795918368,-27.54421768707483,0.469438775510204,6.754360934491875
2,22,1,0.0,0.0011377551020408164,-32.75850340136054,0.3890816326530612,6.261819531909306
2,22,2,0.0,0.0001530612244897959,-33.94897959183673,0.31052721088435375,5.678391038288149
2,22,3,0.0,0.0001530612244897959,-15.049319727891156,0.1764625850340136,5.155373216696629
2,22,4,0.0,0.0001530612244897959,-8.450680272108844,0.12047619047619049,4.396666835853829
2,22,5,0.0,0.0001530612244897959,-3.5510204081632653,0.08812925170068027,3.713829726572339
2,22,6,0.0,0.0001530612244897959,-4.0731292517006805,0.11275510204081632,3.2801469976511513
2,22,7,0.0,0.00011224489795918367,-15.870748299319727,0.2033673469387755,3.3030580711234814
2,22,8,0.0,9.183673469387755e-05,-19.770408163265305,0.22848639455782313,3.525421864187997
2,22,9,8.503401360544217e-06,9.183673469387755e-05,-19.1343537414966,0.32670068027210886,3.9911598101425083
2,22,10,0.0,9.183673469387755e-05,-23.991496598639454,0.5144387755102041,5.11772433047197
2,22,11,0.0,5.10204081632653e-05,-31.47108843537415,0.6628231292517007,6.51300880537595
2,22,12,0.0,3.061224489795919e-05,-28.413265306122447,0.7976700680272109,7.90014083900827
2,22,13,0.00012755102040816325,3.571428571428572e-05,-38.72789115646258,0.9603571428571429,7.98412682502688
2,22,14,0.0,4.0816326530612245e-05,-41.494897959183675,1.0079251700680272,8.319218389189263
2,22,15,0.0,4.0816326530612245e-05,-41.054421768707485,1.0553231292517007,9.164353934613045
2,22,16,8.503401360544217e-06,4.931972789115647e-05,-44.142857142857146,1.2253401360544218,9.97354594473978
2,22,17,0.0,5.10204081632653e-05,-45.60374149659864,1.2382653061224491,10.54895339157028
2,22,18,0.0,5.10204081632653e-05,-43.98299319727891,1.1916836734693879,10.710664723812124
2,22,19,2.551020408163265e-05,5.4421768707482996e-05,-45.78061224489796,0.9851530612244898,10.457864821690585
2,22,20,0.0008639455782312926,0.001108843537414966,-40.29761904761905,1.190170068027211,10.462220838322459
2,22,21,0.00015816326530612246,0.0015034013605442177,-34.316326530612244,0.9312755102040817,10.027750844320211
2,22,22,3.4013605442176872e-06,0.0015306122448979593,-24.920068027210885,0.3712585034013606,9.367356166041219
2,22,23,0.0,0.0015306122448979593,-15.554421768707483,0.1893877551020408,8.412011353382198
2,23,0,0.0,0.0015306122448979593,-30.727891156462587,0.2867687074829932,7.775964055490164
2,23,1,0.0,0.0003129251700680272,-32.72789115646258,0.384047619047619,7.604887230751111
2,23,2,0.0,3.061224489795919e-05,-11.96938775510204,0.14979591836734693,6.519376655420048
2,23,3,0.0,3.061224489795919e-05,-5.488095238095238,0.1223299319727891,5.405575399992313
2,23,4,0.0,3.061224489795919e-05,-5.125850340136054,0.10215986394557823,4.621803868879135
2,23,5,0.0,3.061224489795919e-05,-6.593537414965986,0.11760204081632654,3.952631620314535
2,23,6,0.0,3.061224489795919e-05,-0.8945578231292517,0.0941156462585034,3.522530966632211
2,23,7,0.0,3.061224489795919e-05,3.3299319727891157,0.095578231292517,2.9237288166550854
2,23,8,0.0,3.061224489795919e-05,0.20408163265306123,0.09710884353741497,2.3914908256158314
2,23,9,8.503401360544217e-06,3.061224489795919e-05,-0.5748299319727891,0.11136054421768708,2.53487753947699
2,23,10,6.8027210884353745e-06,3.061224489795919e-05,-6.188775510204081,0.22163265306122448,4.2744178533483135
2,23,11,5.102040816326531e-06,3.061224489795919e-05,-13.302721088435375,0.3982312925170068,7.0309048264664895
2,23,12,0.0,3.061224489795919e-05,-27.215986394557824,0.5877380952380952,9.336414686915997
2,23,13,0.0,3.061224489795919e-05,-24.464285714285715,0.7562755102040817,10.669338953256801
2,23,14,0.0,3.061224489795919e-05,-34.43197278911565,0.8894047619047619,11.332396582333189
2,23,15,0.0,3.061224489795919e-05,-29.60034013605442,0.8913605442176871,11.603013019751245
2,23,16,3.4013605442176872e-06,3.061224489795919e-05,-30.246598639455783,0.9252210884353741,11.740695927187108
2,23,17,0.0,3.061224489795919e-05,-28.875850340136054,0.8148639455782313,11.11122502436911
2,23,18,5.102040816326531e-06,3.401360544217687e-05,-16.56972789115646,0.5979251700680271,10.569531884382611
2,23,19,0.0,4.0816326530612245e-05,-28.48639455782313,0.45709183673469383,10.102936533682135
2,23,20,0.0,4.0816326530612245e-05,-44.756802721088434,0.5683333333333334,9.503528127798692
2,23,21,0.0,4.0816326530612245e-05,-31.238095238095237,0.47380952380952385,8.96221566886139
2,23,22,0.0,4.0816326530612245e-05,-31.84013605442177,0.4226700680272109,8.938775991810486
2,23,23,0.0,4.0816326530612245e-05,-23.124149659863946,0.27477891156462586,8.692149707740818
2,24,0,0.0,4.0816326530612245e-05,-12.96938775510204,0.2316496598639456,8.352965716865446
2,24,1,0.0,3.231292517006803e-05,-39.675170068027214,0.35272108843537414,8.247804771740034
2,24,2,0.0,3.061224489795919e-05,-24.428571428571427,0.2339965986394558,8.134591223813196
2,24,3,0.0,3.061224489795919e-05,-19.568027210884352,0.2239625850340136,7.953376046983913
2,24,4,0.0,3.061224489795919e-05,-21.816326530612244,0.3265136054421769,7.9567934577
2,24,5,3.4013605442176872e-06,3.061224489795919e-05,-29.744897959183675,0.3412755102040816,7.970800896324064
2,24,6,0.0,3.061224489795919e-05,-34.26190476190476,0.46528911564625847,7.698248763817955
2,24,7,0.0,3.061224489795919e-05,-19.50170068027211,0.4150510204081633,7.2360807047338245
2,24,8,0.0,3.061224489795919e-05,-25.967687074829932,0.4941496598639456,6.836607429657977
2,24,9,0.0,3.061224489795919e-05,-21.064625850340136,0.5675340136054421,7.084600865137229
2,24,10,0.0,3.061224489795919e-05,-19.852040816326532,0.6936394557823129,7.632153012613913
2,24,11,0.0,3.061224489795919e-05,-34.333333333333336,0.8539455782312926,8.374422365335203
2,24,12,0.0,3.061224489795919e-05,-29.272108843537413,1.3025340136054422,9.044898180673712
2,24,13,0.0,3.061224489795919e-05,-32.28741496598639,1.495952380952381,10.268939419593606
2,24,14,5.102040816326531e-06,3.91156462585034e-05,-33.73979591836735,1.493299319727891,10.894491537477515
2,24,15,0.00043877551020408165,0.00028401360544217687,-44.9030612244898,1.5979251700680273,9.900804826738435
2,24,16,0.004782312925170068,0.004925170068027211,-37.636054421768705,0.8262414965986394,4.856366611079079
2,24,17,0.00019727891156462587,0.005586734693877551,-44.90136054421769,0.5060544217687075,4.338042490698594
2,24,18,2.0408163265306123e-05,0.005634353741496599,-44.43877551020408,0.5096258503401361,4.773452268503674
2,24,19,0.00041326530612244896,0.005756802721088436,-39.74149659863946,0.6294727891156463,4.610270079151066
2,24,20,3.401360544217687e-05,0.006010204081632654,-46.73299319727891,0.9054251700680271,4.112889641199585
2,24,21,3.4013605442176872e-06,0.006022108843537415,-42.52210884353742,0.6654591836734695,3.942995984662713
2,24,22,1.7006802721088436e-06,0.00603061224489796,-44.06802721088435,0.6618367346938776,3.7119898722724693
2,24,23,0.0,0.00603061224489796,-45.77891156462585,0.5147789115646259,3.672786887804731
2,25,0,0.0,0.00603061224489796,-39.73299319727891,0.46280612244897956,3.40197137241081
2,25,1,0.0,0.0012653061224489797,-48.39625850340136,0.5565136054421769,3.273053992073944
2,25,2,0.0,3.061224489795919e-05,-51.03061224489796,0.6610714285714285,3.430860151780738
2,25,3,0.0,3.061224489795919e-05,-41.24829931972789,0.5425,3.3651504786996043
2,25,4,0.0,3.061224489795919e-05,-43.94897959183673,0.5846938775510204,3.1058982614209762
2,25,5,0.0,3.061224489795919e-05,-34.802721088435376,0.5566156462585035,3.219030847319317
2,25,6,0.0,3.061224489795919e-05,-28.362244897959183,0.5573809523809524,2.866212198412703
2,25,7,0.0,3.061224489795919e-05,-37.374149659863946,0.8110034013605443,3.1982766481673237
2,25,8,0.0,3.061224489795919e-05,-44.505102040816325,1.0006462585034013,3.921397191393845
2,25,9,4.421768707482993e-05,3.91156462585034e-05,-47.40816326530612,1.1342687074829934,4.396293472037219
2,25,10,0.0,4.0816326530612245e-05,-49.24829931972789,1.102704081632653,4.872066540134365
2,25,11,5.102040816326531e-06,4.0816326530612245e-05,-43.0578231292517,1.036326530612245,5.500672918985783
2,25,12,5.102040816326531e-06,4.0816326530612245e-05,-42.226190476190474,1.1781122448979593,6.527205129493522
2,25,13,8.503401360544217e-06,4.251700680272109e-05,-46.34863945578231,1.2071768707482995,7.606688813637001
2,25,14,0.0006054421768707483,0.00046088435374149665,-34.16326530612245,0.8780612244897958,7.273879789112521
2,25,15,0.00011394557823129253,0.0006836734693877551,-26.520408163265305,0.8865306122448979,7.468675453795772
2,25,16,0.00022108843537414966,0.000967687074829932,-23.523809523809526,0.8274659863945578,6.96500207640517
2,25,17,0.0,0.001020408163265306,-27.877551020408163,0.9481462585034014,7.328345652465507
2,25,18,0.0,0.001020408163265306,-26.301020408163264,0.8312585034013605,7.080418992987826
2,25,19,0.0,0.001020408163265306,-24.39965986394558,0.430952380952381,6.269228325655993
2,25,20,0.0,0.001020408163265306,-16.139455782312925,0.18289115646258505,5.332256740201271
2,25,21,3.4013605442176872e-06,0.0010238095238095238,-13.610544217687075,0.1435204081632653,4.378421787242411
2,25,22,0.0,0.001030612244897959,0.9047619047619048,0.09625850340136055,3.564428546163688
2,25,23,0.0,0.001030612244897959,0.4557823129251701,0.0897108843537415,2.844655621609897
2,26,0,0.0,0.001030612244897959,-1.185374149659864,0.0682312925170068,1.9390242710093943
2,26,1,0.0,0.00021938775510204082,0.27721088435374147,0.06921768707482992,1.1472260030844168
2,26,2,0.0,3.061224489795919e-05,1.0051020408163265,0.07156462585034014,0.6703941271499062
2,26,3,6.8027210884353745e-06,3.231292517006803e-05,2.642857142857143,0.08624149659863946,0.1486513976556964
2,26,4,1.7006802721088436e-06,4.0816326530612245e-05,4.346938775510204,0.07637755102040816,-0.22089139579912526
2,26,5,0.0,4.0816326530612245e-05,4.520408163265306,0.07782312925170068,-0.5396518784411523
2,26,6,1.7006802721088436e-06,4.0816326530612245e-05,3.423469387755102,0.07991496598639457,-0.838868519701233
2,26,7,3.4013605442176872e-06,4.0816326530612245e-05,4.335034013605442,0.07482993197278912,-1.0737994207685855
2,26,8,0.0,4.0816326530612245e-05,3.0255102040816326,0.060221088435374145,-1.2826555526447234
2,26,9,0.0,4.0816326530612245e-05,5.318027210884353,0.07076530612244898,-0.7932075331636866
2,26,10,1.870748299319728e-05,4.931972789115647e-05,14.664965986394558,0.1310544217687075,0.8026506834327872
2,26,11,6.29251700680272e-05,5.10204081632653e-05,19.931972789115648,0.2540986394557823,2.5915557400203295
2,26,12,3.4013605442176872e-06,5.10204081632653e-05,26.222789115646258,0.4704591836734694,4.609698343104699
2,26,13,5.102040816326531e-06,5.782312925170068e-05,40.835034013605444,0.6117006802721089,6.30708934778897
2,26,14,0.0,6.122448979591838e-05,52.15136054421769,0.5655442176870749,7.186115119447099
2,26,15,3.4013605442176872e-06,6.802721088435374e-05,45.02210884353742,0.6192176870748299,7.825396303715594
2,26,16,0.0,7.142857142857143e-05,52.69897959183673,0.62078231292517,7.854011386089148
2,26,17,0.0,7.142857142857143e-05,48.673469387755105,0.48096938775510206,7.702931405362589
2,26,18,0.0,7.142857142857143e-05,46.32312925170068,0.28343537414965986,7.205409694752409
2,26,19,0.0,7.142857142857143e-05,17.222789115646258,0.10707482993197279,6.142386262224025
